fire_name,year,fire_id,fire_segid,database,state,response,stormdate,gaugedist_m,stormstart,stormend,stormdur_h,stormaccum_mm,stormavgi_mmh,peak_i15_mmh,peak_i30_mmh,peak_i60_mmh,contributingarea_km2,prophm23,dnbr1000,kf,acc015_mm,acc030_mm,acc060_mm,geom,lon,lat,SiteID,NB,GR,GS,SH,TU,TL,dom,Fine fuel load,SAV,Packing ratio,Extinction moisture content,Igneous,Metamorphic,Sedimentary,Unconsolidated,domrt
Gladiator,2012,gld,gld_2018,Test,AZ,1,14,2449.71,2012-07-14 16:09:00,2012-07-14 18:43:00,2.423405493350218,63.48879387901464,23.775351,87.1331588079184,54.16256640185042,33.20941536082457,0.767615,0.224442616,0.361215149,0.1300001,22.68964357929486,25.16618964506078,33.69170525908437,POINT (-112.31204110708555 34.227387724109136),-112.31204110708555,34.227387724109136,175,0.10767354180527833,0.1467065868263473,0.34176092259924595,0.0932579285872699,0.008871146595697495,0.301729873586161,GS2,2.3087237479806144,1694.876102895489,0.011143156455822046,19.047471107244935,0.8574110627105542,0.1425889372894436,0.0,0.0,Igneous
Gladiator,2012,gld,gld_2018,Test,AZ,0,24,2449.71,2012-07-24 17:45:00,2012-07-24 19:08:00,1.4582871395726837,12.922777204433658,9.45944006,24.833120150284955,18.659983242888263,10.04104092872026,0.767615,0.224442616,0.361215149,0.1300001,5.48039392713372,8.708633320477169,11.728963042991715,POINT (-112.31204110708555 34.227387724109136),-112.31204110708555,34.227387724109136,175,0.10767354180527833,0.1467065868263473,0.34176092259924595,0.0932579285872699,0.008871146595697495,0.301729873586161,GS2,2.3087237479806144,1694.876102895489,0.011143156455822046,19.047471107244935,0.8574110627105542,0.1425889372894436,0.0,0.0,Igneous
Gladiator,2012,gld,gld_2018,Test,AZ,0,21,2449.71,2012-08-21 14:16:00,2012-08-21 17:13:00,2.6819966164378433,50.79044082045187,16.4764805,46.25355371725613,29.831650631037192,31.440883183199034,0.767615,0.224442616,0.361215149,0.1300001,10.888917577880125,18.08233130951945,31.165443973145994,POINT (-112.31204110708555 34.227387724109136),-112.31204110708555,34.227387724109136,175,0.10767354180527833,0.1467065868263473,0.34176092259924595,0.0932579285872699,0.008871146595697495,0.301729873586161,GS2,2.3087237479806144,1694.876102895489,0.011143156455822046,19.047471107244935,0.8574110627105542,0.1425889372894436,0.0,0.0,Igneous
Gladiator,2012,gld,gld_2018,Test,AZ,0,2,2449.71,2012-09-02 12:09:00,2012-09-02 14:47:00,2.5598016691502097,32.49661183600701,13.6890916,85.29124110784909,54.43343524303705,29.927459970704913,0.767615,0.224442616,0.361215149,0.1300001,19.019310969108645,28.183490273563898,29.09343518209657,POINT (-112.31204110708555 34.227387724109136),-112.31204110708555,34.227387724109136,175,0.10767354180527833,0.1467065868263473,0.34176092259924595,0.0932579285872699,0.008871146595697495,0.301729873586161,GS2,2.3087237479806144,1694.876102895489,0.011143156455822046,19.047471107244935,0.8574110627105542,0.1425889372894436,0.0,0.0,Igneous
Gladiator,2012,gld,gld_2058,Test,AZ,0,14,2502.57,2012-07-14 06:53:00,2012-07-14 09:33:00,2.85276820650984,57.01777243242126,19.5614893,50.68918124147361,37.59528009637506,29.117354169307465,0.25177,0.570461082,0.43611911,0.13,12.601412641369528,21.291633287518863,29.45622641382569,POINT (-112.3129606660266 34.22368061900743),-112.3129606660266,34.22368061900743,176,0.24864743011722273,0.4420649233543733,0.25360685302073943,0.043958521190261494,0.0,0.011722272317403066,GR2,1.6491749174917494,1802.063606360636,0.0023335973597359734,15.087008700870086,1.0000000000000009,0.0,0.0,0.0,Igneous
Gladiator,2012,gld,gld_2058,Test,AZ,0,14,2502.57,2012-07-14 16:09:00,2012-07-14 18:43:00,2.7001924131038244,56.99934344831253,23.775351,84.10869962322022,53.19518197476781,33.77998282595569,0.25177,0.570461082,0.43611911,0.13,24.075062927133377,29.045554751466327,31.170049759312246,POINT (-112.3129606660266 34.22368061900743),-112.3129606660266,34.22368061900743,176,0.24864743011722273,0.4420649233543733,0.25360685302073943,0.043958521190261494,0.0,0.011722272317403066,GR2,1.6491749174917494,1802.063606360636,0.0023335973597359734,15.087008700870086,1.0000000000000009,0.0,0.0,0.0,Igneous
Gladiator,2012,gld,gld_2058,Test,AZ,0,24,2502.57,2012-07-24 17:45:00,2012-07-24 19:08:00,1.4430819154943948,14.056277029500373,9.45944006,25.255643097019227,18.17356001188896,10.116973055462134,0.25177,0.570461082,0.43611911,0.13,6.2921315306494705,9.519452501747308,10.489022970271888,POINT (-112.3129606660266 34.22368061900743),-112.3129606660266,34.22368061900743,176,0.24864743011722273,0.4420649233543733,0.25360685302073943,0.043958521190261494,0.0,0.011722272317403066,GR2,1.6491749174917494,1802.063606360636,0.0023335973597359734,15.087008700870086,1.0000000000000009,0.0,0.0,0.0,Igneous
Gladiator,2012,gld,gld_2058,Test,AZ,0,21,2502.57,2012-08-21 14:16:00,2012-08-21 17:13:00,2.775672986165544,52.009677036327844,16.4764805,41.14956700021744,34.123306585555454,28.879548871038907,0.25177,0.570461082,0.43611911,0.13,10.47282219151381,16.852975062404166,31.57949754626244,POINT (-112.3129606660266 34.22368061900743),-112.3129606660266,34.22368061900743,176,0.24864743011722273,0.4420649233543733,0.25360685302073943,0.043958521190261494,0.0,0.011722272317403066,GR2,1.6491749174917494,1802.063606360636,0.0023335973597359734,15.087008700870086,1.0000000000000009,0.0,0.0,0.0,Igneous
Gladiator,2012,gld,gld_2058,Test,AZ,0,2,2502.57,2012-09-02 12:09:00,2012-09-02 14:47:00,2.5994416516736707,38.161005727586314,13.6890916,76.34884883994594,54.341909317738434,26.24936256201907,0.25177,0.570461082,0.43611911,0.13,18.73789813537936,26.303481877408846,30.09442016578688,POINT (-112.3129606660266 34.22368061900743),-112.3129606660266,34.22368061900743,176,0.24864743011722273,0.4420649233543733,0.25360685302073943,0.043958521190261494,0.0,0.011722272317403066,GR2,1.6491749174917494,1802.063606360636,0.0023335973597359734,15.087008700870086,1.0000000000000009,0.0,0.0,0.0,Igneous
Gladiator,2012,gld,gld_2117,Test,AZ,0,14,2727.95,2012-07-14 06:53:00,2012-07-14 09:33:00,2.703399180707163,49.59693500096468,19.5614893,49.522003306692746,40.801992168949525,30.43506465406519,0.9842727,0.335505714,0.436790833,0.1300002,13.785446005026333,21.743984151225067,28.995494425089326,POINT (-112.31089324988083 34.219870207841545),-112.31089324988083,34.219870207841545,177,0.09085528262799644,0.5635789681365295,0.24237940218999704,0.03610535661438295,0.00404458912893361,0.0630364013021604,GR1,1.2003526475694446,1895.8548177083333,0.0038392664930555556,15.625,0.8576551712874452,0.1423448287125529,0.0,0.0,Igneous
Gladiator,2012,gld,gld_2117,Test,AZ,0,14,2727.95,2012-07-14 16:09:00,2012-07-14 18:43:00,2.854670887985127,57.57367643023855,23.775351,84.61311779578617,58.778702757328105,31.690491643996626,0.9842727,0.335505714,0.436790833,0.1300002,21.129899314268133,28.142779838429192,34.53475585246501,POINT (-112.31089324988083 34.219870207841545),-112.31089324988083,34.219870207841545,177,0.09085528262799644,0.5635789681365295,0.24237940218999704,0.03610535661438295,0.00404458912893361,0.0630364013021604,GR1,1.2003526475694446,1895.8548177083333,0.0038392664930555556,15.625,0.8576551712874452,0.1423448287125529,0.0,0.0,Igneous
Gladiator,2012,gld,gld_2117,Test,AZ,0,24,2727.95,2012-07-24 17:45:00,2012-07-24 19:08:00,1.3076859306148079,12.814881801576632,9.45944006,22.250865827483295,20.264533618488862,11.40618780452996,0.9842727,0.335505714,0.436790833,0.1300002,6.334130232327822,9.323013641010602,11.27958187119959,POINT (-112.31089324988083 34.219870207841545),-112.31089324988083,34.219870207841545,177,0.09085528262799644,0.5635789681365295,0.24237940218999704,0.03610535661438295,0.00404458912893361,0.0630364013021604,GR1,1.2003526475694446,1895.8548177083333,0.0038392664930555556,15.625,0.8576551712874452,0.1423448287125529,0.0,0.0,Igneous
Gladiator,2012,gld,gld_2117,Test,AZ,0,21,2727.95,2012-08-21 14:16:00,2012-08-21 17:13:00,2.8106578778433144,52.423836787160425,16.4764805,40.07049777357109,33.56467846175768,29.644026149007043,0.9842727,0.335505714,0.436790833,0.1300002,10.698301745520846,15.015588524129006,29.310694010941045,POINT (-112.31089324988083 34.219870207841545),-112.31089324988083,34.219870207841545,177,0.09085528262799644,0.5635789681365295,0.24237940218999704,0.03610535661438295,0.00404458912893361,0.0630364013021604,GR1,1.2003526475694446,1895.8548177083333,0.0038392664930555556,15.625,0.8576551712874452,0.1423448287125529,0.0,0.0,Igneous
Gladiator,2012,gld,gld_2117,Test,AZ,0,2,2727.95,2012-09-02 12:09:00,2012-09-02 14:47:00,2.5049030420645515,35.642733425796386,13.6890916,79.12501764184584,54.345900915969864,25.22380727095845,0.9842727,0.335505714,0.436790833,0.1300002,21.843852295490986,25.326647273695063,28.109582398148287,POINT (-112.31089324988083 34.219870207841545),-112.31089324988083,34.219870207841545,177,0.09085528262799644,0.5635789681365295,0.24237940218999704,0.03610535661438295,0.00404458912893361,0.0630364013021604,GR1,1.2003526475694446,1895.8548177083333,0.0038392664930555556,15.625,0.8576551712874452,0.1423448287125529,0.0,0.0,Igneous
Gladiator,2012,gld,gld_2169,Test,AZ,0,14,2006.97,2012-07-14 06:53:00,2012-07-14 09:33:00,2.7930917238745328,56.52836918567345,19.5614893,58.45549396196203,39.20328205732413,30.173559950956562,1.1144316,0.522987175,0.422690308,0.1509098,12.674806204739648,19.775757348809655,28.37253444863475,POINT (-112.32498756054498 34.215254961998404),-112.32498756054498,34.215254961998404,178,0.15909978901304994,0.2204422911619911,0.19473314057982338,0.07775259826521841,0.005548175353598499,0.3424240056263187,GR2,1.9658256667595948,1715.9872688411858,0.013762602917944428,19.025183533128892,0.4482870904197825,0.5517129095802179,0.0,0.0,Metamorphic
Gladiator,2012,gld,gld_2169,Test,AZ,1,14,2006.97,2012-07-14 16:09:00,2012-07-14 18:43:00,2.5776271702665605,59.20268779247121,23.775351,97.74628532277944,50.28239849685358,35.99166888056726,1.1144316,0.522987175,0.422690308,0.1509098,23.91061413625799,24.880694704985725,32.319165236559925,POINT (-112.32498756054498 34.215254961998404),-112.32498756054498,34.215254961998404,178,0.15909978901304994,0.2204422911619911,0.19473314057982338,0.07775259826521841,0.005548175353598499,0.3424240056263187,GR2,1.9658256667595948,1715.9872688411858,0.013762602917944428,19.025183533128892,0.4482870904197825,0.5517129095802179,0.0,0.0,Metamorphic
Gladiator,2012,gld,gld_2169,Test,AZ,0,24,2006.97,2012-07-24 17:45:00,2012-07-24 19:08:00,1.2668263838782843,13.310419630811577,9.45944006,25.967950184075754,18.87605152675696,10.644676567883181,1.1144316,0.522987175,0.422690308,0.1509098,6.364273910628124,9.098284848820331,11.154670167689808,POINT (-112.32498756054498 34.215254961998404),-112.32498756054498,34.215254961998404,178,0.15909978901304994,0.2204422911619911,0.19473314057982338,0.07775259826521841,0.005548175353598499,0.3424240056263187,GR2,1.9658256667595948,1715.9872688411858,0.013762602917944428,19.025183533128892,0.4482870904197825,0.5517129095802179,0.0,0.0,Metamorphic
Gladiator,2012,gld,gld_2169,Test,AZ,0,21,2006.97,2012-08-21 14:16:00,2012-08-21 17:13:00,2.965041614441262,53.71085055628665,16.4764805,42.514891532134875,32.360082582099125,29.864016096676874,1.1144316,0.522987175,0.422690308,0.1509098,11.237778285174741,15.559155028460262,32.56996265301246,POINT (-112.32498756054498 34.215254961998404),-112.32498756054498,34.215254961998404,178,0.15909978901304994,0.2204422911619911,0.19473314057982338,0.07775259826521841,0.005548175353598499,0.3424240056263187,GR2,1.9658256667595948,1715.9872688411858,0.013762602917944428,19.025183533128892,0.4482870904197825,0.5517129095802179,0.0,0.0,Metamorphic
Gladiator,2012,gld,gld_2169,Test,AZ,0,2,2006.97,2012-09-02 12:09:00,2012-09-02 14:47:00,2.478491046602574,37.032930160133795,13.6890916,83.33936812712021,51.716837620407084,25.472813803969444,1.1144316,0.522987175,0.422690308,0.1509098,19.845817449052507,25.968308639620282,26.137482688592403,POINT (-112.32498756054498 34.215254961998404),-112.32498756054498,34.215254961998404,178,0.15909978901304994,0.2204422911619911,0.19473314057982338,0.07775259826521841,0.005548175353598499,0.3424240056263187,GR2,1.9658256667595948,1715.9872688411858,0.013762602917944428,19.025183533128892,0.4482870904197825,0.5517129095802179,0.0,0.0,Metamorphic
Grand Prix - Old,2003,gpo,gpo_10065,Training,CA,1,25,3759.9,2003-12-25 00:45:00,2003-12-26 01:40:00,26.493021223801055,110.37560588118437,4.85648,88.18576587378054,53.33692875786101,28.5730650688009,3.0720468,0.636502533,0.482616394,0.1778941,22.301787850530367,23.600445463877417,31.803087940256027,POINT (-117.2845865131416 34.21040789136849),-117.2845865131416,34.21040789136849,179,0.026551531706170882,0.042588186918083824,0.5901547860310747,0.0005580521044438571,0.00995682438981408,0.3301906188504127,GS2,1.9565353166581183,1790.5835319675346,0.010438393024168,18.4363213951664,0.8850355368511076,0.11496446314889056,0.0,0.0,Igneous
Grand Prix - Old,2003,gpo,gpo_10130,Training,CA,0,25,2319.08,2003-12-24 23:19:00,2003-12-25 22:22:00,22.13200859544565,98.5861709404829,4.31,21.265964116720752,19.01482530324056,14.258529009248916,2.2475529,0.341515541,0.340773041,0.141753,5.977097969932971,9.765310670561979,13.507405300334892,POINT (-117.36979821872674 34.2096845754235),-117.36979821872674,34.2096845754235,180,0.021622571855497933,0.09035773929858486,0.8375230728663092,0.028039026105300166,0.0,0.022457589874307814,GS2,2.100880424040967,1806.1647201509297,0.0029114697691132864,15.204608750336897,0.43897422165554684,0.2439416762967017,0.0,0.31708410204774945,Igneous
Grand Prix - Old,2003,gpo,gpo_10311,Training,CA,1,25,891.789194,2003-12-24 21:50:00,2003-12-25 19:35:00,19.77054595036093,64.83981722081269,3.071267,14.891898678121791,17.80164685961814,13.20310746353397,7.7906942,0.692979965,0.443291412,0.178508,3.7056408987673324,8.072801246252222,14.481968122983094,POINT (-117.45625081757161 34.207905421934704),-117.45625081757161,34.207905421934704,181,0.0742166221924817,0.16566900923041156,0.6008880927169392,0.015316208847096485,0.08449474171315902,0.059415325299911996,GS2,2.3482063861298466,1755.2680097876655,0.005560968624736394,16.48330221027383,0.5088676944683058,0.4911323055316934,0.0,0.0,Igneous
Grand Prix - Old,2003,gpo,gpo_10705,Training,CA,0,25,334.628004,2003-12-24 23:14:00,2003-12-25 23:05:00,24.312990454274424,90.4987529686138,3.77,20.255681886702483,19.356413683598337,16.10293168101865,1.7086545,0.424142075,0.349895142,0.1296192,5.863883154016265,9.990458581199423,17.354304909586734,POINT (-117.34960054717543 34.20803027891223),-117.34960054717543,34.20803027891223,182,0.0020537043692560454,0.1174718899214458,0.819787441597782,0.03866098475124506,0.0,0.02202597936027109,GS2,2.153027730616865,1804.2000308689612,0.0029212218963831863,15.202191696249422,0.36327377382734405,0.6064084317000225,0.0,0.030317794472633212,Metamorphic
Grand Prix - Old,2003,gpo,gpo_11027,Training,CA,1,25,1485.52,2003-12-24 21:50:00,2003-12-25 19:35:00,23.334769516743496,64.16918835295243,3.071267,17.821848564099156,15.98591496231154,14.77813192593005,0.2620167,0.635787315,0.436200897,0.1799999,3.8647889116327723,8.259376715327914,12.847346876372885,POINT (-117.45413696383106 34.20338146353113),-117.45413696383106,34.20338146353113,183,0.0,0.036276083467094704,0.7826645264847512,0.0,0.0032102728731942215,0.17784911717495988,GS2,1.9433707865168544,1778.2548956661317,0.007253550561797753,16.857142857142858,0.028639762911808638,0.9156320523760225,0.0,0.05572818471215723,Metamorphic
Grand Prix - Old,2003,gpo,gpo_11123,Training,CA,0,25,3322.44,2003-12-24 22:57:00,2003-12-25 19:58:00,20.53248242748011,56.123495857452696,2.89,23.207870014867233,16.32417795822802,12.069621648693227,1.03573,0.715272446,0.358015076,0.1604602,5.747757756028496,7.4704066893364685,13.993805709625622,POINT (-117.27789065205545 34.20438079769415),-117.27789065205545,34.20438079769415,184,0.0025020850708924102,0.022768974145120933,0.9164303586321935,0.0025020850708924102,0.0008340283569641367,0.05496246872393661,GS2,2.087207357859532,1823.2516722408027,0.003744971571906355,15.558946488294314,0.7832704149098448,0.21672958509015275,0.0,0.0,Igneous
Grand Prix - Old,2003,gpo,gpo_11725,Training,CA,1,25,2981.12,2003-12-24 22:57:00,2003-12-25 19:58:00,22.084053969900598,62.75336490141224,2.89,21.312993890902224,15.782894060844956,13.815896366775025,0.3494952,0.199251289,0.218182434,0.1254479,5.170038993035586,7.421081864824391,12.014895449771755,POINT (-117.28221639710856 34.199545980551505),-117.28221639710856,34.199545980551505,185,0.03489611081513053,0.4720298348428343,0.4714970697922216,0.002930207778369739,0.0,0.018646776771443795,GR2,1.4717775324316864,1822.4620480264973,0.0024562406845155945,15.09660502346122,0.0,1.0000000000000004,0.0,0.0,Metamorphic
Grand Prix - Old,2003,gpo,gpo_11807,Training,CA,1,25,2714.29,2003-12-24 22:57:00,2003-12-25 19:58:00,21.0798677426047,62.91207014389025,2.89,23.27199670314439,16.40714241277356,13.546743866585288,1.2955333,0.570438042,0.335270386,0.1447524,5.2163371684509,8.921553366375436,12.072423463095701,POINT (-117.27619157698382 34.199289134567955),-117.27619157698382,34.199289134567955,186,0.009131293188548864,0.10254195459032577,0.8735192497532083,0.00839091806515301,0.0,0.006416584402764067,GS2,2.0106973848069742,1820.238107098381,0.002560388542963885,15.064757160647572,0.5986068371600524,0.40139316283994503,0.0,0.0,Igneous
Grand Prix - Old,2003,gpo,gpo_11861,Training,CA,1,25,2299.94,2003-12-24 21:50:00,2003-12-25 19:35:00,22.012155878938103,71.97977858014778,3.071267,16.78056855210136,17.52316346369193,14.656597563861485,1.7336706,0.481120872,0.408538971,0.1799999,4.056770036351485,7.77659634389073,14.104596946649686,POINT (-117.44645977368845 34.19867491989396),-117.44645977368845,34.19867491989396,187,0.002950940612320177,0.07719871423301891,0.6110554882225853,0.0013700795700057964,0.020867365758549822,0.28655741160352005,GS2,2.0219121610908517,1782.8780719835104,0.009738182971301728,18.057185138206226,0.3244044011057423,0.533677406272562,0.0,0.14191819262169278,Metamorphic
Grand Prix - Old,2003,gpo,gpo_11966,Training,CA,1,25,2209.38,2003-12-24 20:30:00,2003-12-25 23:32:00,29.535539676944083,71.30161594891766,2.85,23.07991401723945,19.133239916450986,13.471178507618417,2.0550849,0.377346725,0.268034271,0.1655262,6.081395930870526,8.490037634764994,14.705828521370833,POINT (-117.5826936111702 34.19744965445286),-117.5826936111702,34.19744965445286,188,0.1555114714507504,0.3902018285319993,0.4263843367258927,0.0004743833017077799,0.003406934621355874,0.024021045368293945,GS2,1.6448166683689107,1819.2230619957104,0.0028089623123276476,15.321979368808089,0.7254494346102209,0.27455056538977973,0.0,0.0,Igneous
Grand Prix - Old,2003,gpo,gpo_12564,Training,CA,1,25,2123.71,2003-12-24 17:50:00,2003-12-25 18:53:00,26.572844066408223,57.606599991598756,2.17,17.783321584619475,10.0436965008744,9.47227282701302,1.5740958,0.547076111,0.39010733,0.1815342,4.576377624894648,4.821537269759734,10.084395600428628,POINT (-117.44483530114813 34.194194102018216),-117.44483530114813,34.194194102018216,189,0.001152073732718894,0.05103686635944701,0.8057603686635945,0.009850230414746544,0.004608294930875576,0.12759216589861752,GS2,2.0617041522491353,1807.6185697808535,0.005530659746251443,16.320645905420992,0.0,0.9100204628567015,0.0,0.08997953714329933,Metamorphic
Grand Prix - Old,2003,gpo,gpo_12606,Training,CA,1,25,2813.93,2003-12-24 23:14:00,2003-12-25 23:05:00,21.63459092622097,95.79660899147784,3.77,22.50827103316099,20.999205708850745,15.58617601522906,0.9926263,0.306338539,0.272520264,0.12,4.9105275305151626,10.639372045539497,17.727785110114958,POINT (-117.32535255053905 34.19731980067931),-117.32535255053905,34.19731980067931,190,0.031623704491097526,0.3081761006289308,0.6519620869873328,0.00363185401718487,0.0,0.004606253875453982,GS2,1.6967114892060011,1829.597328942554,0.0023036205634833517,15.031558726673985,0.0,0.9629004028628831,0.0,0.037099597137116254,Metamorphic
Grand Prix - Old,2003,gpo,gpo_12880,Training,CA,1,25,594.591752,2003-12-24 19:00:00,2003-12-25 22:05:00,28.30433774564919,92.81288154133628,3.319141,40.005301820654466,33.89420784990031,22.117861515661065,2.781635,0.223292561,0.135460999,0.1898522,10.74570791462617,14.957854557403927,25.185093994243672,POINT (-117.23069663308362 34.19316028445074),-117.23069663308362,34.19316028445074,191,0.0008842849924204143,0.04184562910560889,0.8333754421424963,0.013106366851945427,0.01291687721071248,0.09787139969681657,GS2,2.1244073207738023,1796.6708496649387,0.005116122139334935,16.06318750790239,0.7511105992713082,0.0,0.2488894007286892,0.0,Igneous
Grand Prix - Old,2003,gpo,gpo_12974,Training,CA,1,25,820.800533,2003-12-24 22:41:00,2003-12-25 23:10:00,24.32850725966118,50.19210945118781,2.18,39.39215419833228,25.83836752291934,12.904664357334259,3.8522043,0.167288189,0.088487373,0.1817524,8.721772265465075,11.38920297010215,12.476950426949445,POINT (-117.23736829469264 34.192065325354115),-117.23736829469264,34.192065325354115,192,0.0013603246334040395,0.039956654062528824,0.8469519505671862,0.01201235820344923,0.011228442313013004,0.0884902702204187,GS2,2.109115046290953,1796.0957218387089,0.004928794357352297,15.960796989356544,0.8188242579475303,0.0,0.18117574205247144,0.0,Igneous
Grand Prix - Old,2003,gpo,gpo_13749,Training,CA,1,25,1864.63,2003-12-25 02:59:00,2003-12-26 03:02:00,26.221232074511175,36.76769075664188,1.6,22.071048755978527,12.234678741065354,9.160744271824978,0.6310437,0.456604767,0.36701886,0.18,5.163212674805472,6.188323774527118,9.823651696219082,POINT (-117.18591467786405 34.18750948974395),-117.18591467786405,34.18750948974395,193,0.002835672763363108,0.19240039699418687,0.7949808592088473,0.009783071033602722,0.0,0.0,GS2,1.9541447461965027,1819.821697710792,0.0023237380918526944,15.0,1.0000000000000016,0.0,0.0,0.0,Igneous
Grand Prix - Old,2003,gpo,gpo_14057,Training,CA,1,25,2159.53,2003-12-24 20:30:00,2003-12-25 23:32:00,25.542951092690075,75.705503015563,2.85,27.19367440294064,18.70317666281407,14.395272644630827,0.634625,0.828007355,0.42927298,0.18,5.933066002585031,8.564308092910682,14.830509727714173,POINT (-117.57495821908442 34.1851308468956),-117.57495821908442,34.1851308468956,194,0.0,0.07035385901365283,0.7928392309835609,0.0012538311507383673,0.022290331568682084,0.11326274728336584,GS2,2.0039774310392873,1766.6590972415715,0.006141731680133743,16.347868487043744,0.0,0.9999999999999959,0.0,0.0,Metamorphic
Grand Prix - Old,2003,gpo,gpo_14600,Training,CA,1,25,925.823121,2003-12-24 22:57:00,2003-12-25 19:58:00,20.053165158004255,61.21752434172793,2.89,20.63967789033124,16.755250273290912,13.514059246448241,1.2140696,0.016807301,0.092665382,0.1327447,6.104144535990381,8.034081532076428,11.995970776884972,POINT (-117.26474747266411 34.18411801949966),-117.26474747266411,34.18411801949966,195,0.05946601941747573,0.44674471730439747,0.4892918332381496,0.001499143346659052,0.0008566533409480297,0.002141633352370074,GS2,1.5921290322580648,1824.9611385199241,0.002108132068311195,15.032637571157496,0.7879359098070757,0.21206409019292388,0.0,0.0,Igneous
Grand Prix - Old,2003,gpo,gpo_14737,Training,CA,1,25,2303.2,2003-12-24 20:30:00,2003-12-25 23:32:00,24.78577414998599,76.61272501247541,2.85,25.73108128704571,16.90078306430614,12.946381952900422,1.2066762,0.792648621,0.454635925,0.1800001,6.4061486291288015,9.288897937715543,14.866204337327156,POINT (-117.57118916433001 34.18140577919769),-117.57118916433001,34.18140577919769,196,0.006280014776505356,0.05681566309567787,0.8243073513114149,0.00421130402659771,0.012486147026228297,0.09589951976357591,GS2,2.0628141263940525,1799.2716728624534,0.005209631970260224,16.0907063197026,0.0,1.0000000000000004,0.0,0.0,Metamorphic
Grand Prix - Old,2003,gpo,gpo_14975,Training,CA,0,25,544.294105,2003-12-25 02:59:00,2003-12-26 03:02:00,23.72341386989027,38.358725286374344,1.6,21.16352362799016,13.763435237576322,8.555323972520712,1.44007,0.230896244,0.205633362,0.1452277,5.2851835104483165,6.776922618650413,9.179032554527113,POINT (-117.16880720433367 34.18009384380045),-117.16880720433367,34.18009384380045,197,0.06861904178409509,0.056671976473471386,0.823489768410734,0.007780909202303639,0.0006126700159294204,0.04282563411346649,GS2,1.978331798447573,1807.6577424023155,0.0036908748848835686,15.37231943165373,1.0,0.0,0.0,0.0,Igneous
Grand Prix - Old,2003,gpo,gpo_15391,Training,CA,1,25,417.746646,2003-12-24 17:50:00,2003-12-25 18:53:00,23.091184007735535,58.05474820126905,2.17,19.709231169001164,10.388601740685592,9.394842623484278,0.4026833,0.232923603,0.287261902,0.1799998,4.967898918549337,5.4292105504179275,9.67457889962811,POINT (-117.44844896853586 34.17975127825984),-117.44844896853586,34.17975127825984,198,0.0009021199819576004,0.07216959855660803,0.8822733423545331,0.04262516914749662,0.0,0.0020297699594046007,GS2,2.228961625282167,1800.628216704289,0.0025047674943566587,15.020316027088036,0.0,0.7657353709771468,0.0,0.23426462902284245,Metamorphic
Grand Prix - Old,2003,gpo,gpo_15884,Training,CA,0,25,1631.88,2003-12-24 22:57:00,2003-12-25 19:58:00,21.595787387190096,65.20378291956449,2.89,20.543118850970167,16.872601105260628,11.941969368724498,0.671855,0.023063481,0.12399749,0.1199998,5.414698480357778,8.81947610960675,13.277457607877652,POINT (-117.2859803805218 34.181161869339135),-117.2859803805218,34.181161869339135,199,0.10410477990818255,0.4411288144747502,0.43721307048339186,0.0,0.0,0.017553335133675397,GR2,1.5027656367746798,1822.9300678221553,0.0024724235116804823,15.136397889977392,0.0,0.9810729087180875,0.0,0.01892709128190673,Metamorphic
Grand Prix - Old,2003,gpo,gpo_16077,Training,CA,1,25,3357.23,2003-12-24 22:57:00,2003-12-25 19:58:00,22.307445154336367,64.5560266354627,2.89,23.761494512935503,17.652956409690965,13.833876508920229,2.6320126,0.336488495,0.275454254,0.1204538,5.6050634621342565,8.099567764401195,13.92371365280085,POINT (-117.30045792336165 34.18615514704941),-117.30045792336165,34.18615514704941,200,0.006251274036828158,0.20962152612624857,0.7588842834816878,0.00509614731263165,0.00033974315417544334,0.019807025888428347,GS2,1.849358974358975,1819.1370940170941,0.00273632923076923,15.168888888888889,0.0,0.9881929156200786,0.0,0.011807084379920074,Metamorphic
Grand Prix - Old,2003,gpo,gpo_16434,Training,CA,1,25,690.977971,2003-12-24 16:55:00,2003-12-25 22:20:00,30.661122927109055,133.59104060058831,4.210373,53.39911052273031,31.020253694916033,20.69561272862758,0.5675333,0.117439585,0.213859192,0.1834914,14.770736249123939,15.35118864071955,20.086109434727184,POINT (-117.50321455851535 34.16946070579681),-117.50321455851535,34.16946070579681,201,0.0,0.24182034503271863,0.7308149910767401,0.013533610945865556,0.010559190957763236,0.003271861986912552,GS2,1.9241522903033914,1814.4498810232005,0.0023947784057108865,15.182183224271267,0.0,0.3512237054224738,0.0,0.6487762945775182,Unconsolidated
Grand Prix - Old,2003,gpo,gpo_16552,Training,CA,1,25,267.876139,2003-12-24 16:55:00,2003-12-25 22:20:00,31.07064714834705,125.96994285703124,4.210373,56.91140382331986,32.600409002853254,18.933498437920385,1.7579143,0.512886391,0.324145325,0.1800793,12.766931766006952,14.811283036964028,18.72122814011927,POINT (-117.51038030561138 34.17024278391385),-117.51038030561138,34.17024278391385,202,0.0,0.06401969836872884,0.8672925002564892,0.031907253513901716,0.0009233610341643582,0.03585718682671591,GS2,2.1768236380424755,1803.4045347286344,0.0033406914948189187,15.367805478608803,0.0,0.9894871490927508,0.0,0.010512850907250564,Metamorphic
